question_set	stu_answer	score_1	score_2	final_score
8	ጉዳትም ጥቅምም ስላላው ይደበቃል  ስለሚመጣ ችግር ለማምለጥ    አስኖሚያወ ጠቀሜታ ስላቸው ሌላው እንዳያውቅባቸው እንዳይረክስባቸው የሚቀመመውን ከአስቄሚ ነገር ሊሆን ስለሚችል	3	3	3
8	ኢኮኖሚዊ ጠቀሜታ መሆን ነው  መድኃኒት መፈመ ብቻ ሳይሆን መገደት ይችላል 	2	1	2
8	የባህላዊ መድኃኒት ፈዋሽነት እንዳላቸው ገዳዩም ስለሆኑ  ሀቢ መንጭ ማለትም ሁሉ ሰው ካወቃቸው ሁሉም በግሉ ቢጠቀም ገቢው አያገኝም  የሚቀመሙት ከማይፈልገው  ከአሰጣሊ  ነገር ሲሆን ስለሚችል 	3	3	3
8	መድኃኒቶቹ ከአስቀያሚ ነገር ሊቀመሙ ስለሚችሉ  መድኃኒቶች ኢኮኖሚያዊ ጠቀሜታ ስላላቸው ሌሎች እንዳይጋሯቸውና መድኃኒቶች ዋጋ እንዲኖራቸው ወይም እንዳይረክሱ በሚል 	3	2	3
8	የመድኃኒቶቹን ክብር ለመጠበቅ  እንዳይርክሱ  መድኃኒቶ የሚሰሩት  የሚቀመሙት  ከአስቀያሚ ነገሮች ሲሆን ስለሚችል ተጠቃሚ እንደያጡና መድኃኒቶች ማዳን ብቻ ሳይሆን ሊገድሉ ስለሚችሉ የማህረበሰቡን ድህነት ለመጠበቅ   ወዘተ	3	3	3
8	መድኃኒቶች ከፍተኛ ከኢኮኖሚ ስላላቸው  መድኃኒቶቹ ከአስቀያሚ ነገሮች ስለሚሰሩ ያንን ለመጠቀበቅ ሲባልና መድኃኒቶቹ ሲገድሉም ላይገዱለም ስለሚችሉ ቀማሚዎች ሚስጥር ያረጋቸዋል ከመድኃኒት ቀማሚዎቹ ከበፊቱ የሚገቡት ቃለ  መሀላ  ስላላቸው	3	2	3
8	ኢኮኖሚያዊ ጠቀሜታ ስላለው  መድኃኒቶቹ መፈወሻ ብቻ ሳይሆኑ መግደያም ጭምር ስለሆኑ የማህበረሰቡና ድህነነት ለመጠበቅና መድኃኒት ቀማሚዎች ሙያውን  ትምህርቱን ስቀበሉ የሚገቡ መሀል 	3	3	3
8	ኢኮኖሚያዊ ጥቅም ስላላቸው ተጋር እንዳረባቸው  መድኃታቸው እንዳየርከሱና መድኃኒቶቸው የሚቀመመው ከአስቀያሚ ነገር ሊሆን ስለሚችል 	3	2	3
8	መድኃኒቶች እንዳይረክሱ  ኢኮኖሚያዊ ጠቀሜታ ስላላቸው  መድኃኒቶቹ ፈዋሽ ብቻ ሳይሆኑ ገዳይም ናቸው መድኃኒቶች ከአስቀያሚ ነገር ስለሚሰሩ 	4	2	3
8	ኢኮኖሚያዊ ጠቀሜታ ስላላቸው  መድኃኒቶቹ ሚቀመሙት ከአስቀያሚ ነገር ስለሆኑ  መድኃኒቶቹ መፈወሻ ብቻ ሳይሆኑ መግደያ በመሆኑ	3	3	3
8	ኢኮኖሚያዊ ጠቀሜታ ስላላቸው ሌሎች እንዳይጋሯቸው  መድኃኒቶቹ የሚቀመሙት ለአስቀያሚ ነገር ሊሆን ስለሚችልና መድኃኒቶ እንዳይርከሱ  ክብር  እንዳይኖራቸው ሲባል ሚስጢር ናቸው መድኃኒት አዋቂዎቹ ትምህርቱን ሲማሩት የሚገቡት መሀላ ሊኖር ስለሚችል 	3	3	3
8	መድኃኒቶ መፈወሻ ብቻ ሳይሆኑ መግደያም ጨምር ስለሆኑ  መድኃኒቶች ዋጋ እንዲጡና መድኃኒቶች ባለ አዋቂዎ መድኃኒቱን ሲማሩ ላለማንገር ማለ ይገባሉ 	3	2	3
8	መድኃኒት መፈወሻ ብቻ ሳይሆን መግደያም ስለሚሆን የማህበረሰቡን ድህነነት ለመጠበቅ ሲባል መድኃቢት ቀማሚው ትምህርት ሲማረው የሚባሉት የሚገባት ሊሆ ይችላል በማለትና የመድኃኒት ዋጋ እንዳረክስ ሲባል  ሌሎች እንዳይጋሩ	3	3	3
8	መድኃኒቶቹ ለበሽታ መፈወሻ ብቻ ሳይሆን ሌላ ጉዳት ስለሚያመጡ  ሙያውን ሲማሩ መጀመሪያ የሚገቡት ቃል ስላላቸው  መድኃኒቶች የሚሰራበት ነገር በጣም የሚያስጣላ ነገር ስለሚጨመር መድኃኒቶን አልወሰድ እንዳይሉ ሲባል  በኢኮኖሚ ተጋሪ እንዳሆኑባቸውና መድኃኒቶቹ እንዳይረክሉ	3	3	3
8	መድኃኒት ሚስጥር የሚሆኑባቸው ምክንያቶች መድኃኒቶች ባለሙያዎቹ  አዘጋጁቹ  ገቢ መገኛ  መተዳደራቸው  ስለሆነ ሚስጢር ይሆናል  መድኃኒቱ የሚዘጋጀው ከአሰቀያሚ ነገር ሊሆን ስለሚኘል  መድኃኒቱ መፈዋሻ መደኛ  ብቻም ሳይሆን መግድያም ጭምር ስለሆነና ስለ መድኃኒቱ ሲማሩ ለሌላ ሰው እንዳይነገሩ የገቡ ቃል ስላለ ነው 	3	2	3
8	መድኃኒቶቹ ኢኮኖሚያዊ ጠቀሜታ ስላላቸው ሌሎች እንደደጋሯቸው  መድኃኒቶ ክብር ዋጋ እንዲኖራቸው ማለት እንዳይረክሱ በማለትና መድኃኒቶቹ የሚቀመሙት ከአስቀያሚ ነገር ሊሆን ስለሚችል ነው 	3	3	3
8	ኢኮኖሚ ጠቀሜታ ስላላቸው ሌሎች ሰዎች እንዳይጋራቸው  መድኃኒቶቹ ዋጋ ክብር እንደ ናራቸውና መድኃኒቶቹ መፈወሻ ብቻ ሳይሆን መገደያም ስለሚሆን ሲሆን ማህበረሰቡ ድህነት በመጠበቅምር 	3	3	3
8	መተዳደሪያ በመሆናቸው ሌሎች የኢኮሞሚ ተጋሪ እንዳሆኑና እንዳይረክሱ  መድኃኒት መፈወሻ ሳይሆን መጉጃም ሊሆን ስለሚችል  አንዳንድ መድኃኒቶች የሚሰሩት ንጥረ ቁስ አስቄሚ ሊሆን ስለሚችልና የባህላዊ መድኃኒት አዋቂዎ ጥባቡን ሲማሩ መሀን ሊገቡ ስለሚችሉ	4	3	4
8	ሌሎች ሰዎች የኢኮኖሚ ተጋር እንዳይሆኗቸው ሚስጢር ይጠብቃል ሲባል መድሃኒጾ ፈዋሽ ብቻ ሳይሆን መጎጃም ጭምር ስለሆኑ የማህበረሰቡን ድህነት  መድኃኒቱ የሚቀመምበት ንጥረ ቁስ አስቀያሚ ሊሆን ስለሚችል ተጠቃሚነት ጉዳዮች ካወቁ አጋወስድም እንዳይሉ  ባህላዊ መድኃኒት አዋቂዎች ጥበብን ሲማሩ የሚጸመት መሃል ስለላ ሚስጢር ይጠበቃሉ  ይረብሻል በሚል	3	3	3
8	በብዛት ሰዎች ላይ መድኃኒቱ ይረክሳል ስለሚባል  ከሚያገኙት ጥቅም  ሌሎች ሰዎች እንዳይጋሩና በመድኃኒቱ ትበከት ከብር  አመለካከት  በስላላቸው ነው 	3	2	3
8	ኢኮኖሚያዊ ጠቀሜታ ከዋኞቸው  መድኃኒቶቹ ከአስቀያሚ ነገር ሊቀመሙ ስለሚችሉና መፈወሻም እንደሆነ ጭምር መግደያም ስለሚሆኑ	3	3	3
8	የመድኃኒት ዋጋ  ክብር እንዲኩስ  የመድኃኒቶች ፈዋሽ ብቻ ሳይሆን ለመገደል ስለሚችልና የመድኃኒቶች የመጠን ሰው አይደበር	0	1	1
8	መድኃኒቶቹ የሚቀመሙት ከአስቀያሚ ነገሮች ሊሆኑ ስለሚችሉ  የመድኃኒቶቹ ዋጋ  ክብር ጀ እንዲኖር እንዳይረክሱና መድኃኒቶቹ መፈወሻ ብቻ ሳይሆኑ መግደያም ጭምር ሊሆኑ ስለሚችሉ የማህበረሰቡን ደህንነት ለመጠበቅ ሲባል ምስጢር ይሆናሉ እና የመድኃኒት አዋቂዎች ትምህርቱን  እውቀቱን ሲማሩ የሚገቡት መሀላ ስላላቸው ነው 	3	3	3
8	መድኃኒቱ ከታወቀ ይረክሳል ስለሚባል ነው  መድኃኒቱ የሚቀመመው ከአስቀያሚ ነገር ሊሆን ስለሚችል ነው  መድኃኒቱ ማዳን ብቻ ሳይሆን ሲባዛ ሊገድልም ስለሚችል ነው 	3	2	3
8	መድኃኒቶቹ ፈዋሽ ብቻ ሳይሆኑ ገዳይም ጭምር ሊሆኑ ስለሚችሉ  መድኃኒት ቆራጮቹ በመጀመሪያ መሀላ ስለሚገቡ  መድኃኒቶቹን ሁሉም ሰው ከወቃቸው ሊረክሱ ስለሚችሉ ዋጋ ገቢ ስለሚያገኙላቸው 	3	3	3
8	ሀገረሰባዊ ዳንስ  ውዝዋዜ   ሀረገሰባዊ መድኃኒትና ሀገረሰባዊ እምነት	0	0	0
8	መድኃኒቶች የሚሰሩበት ነገር አስቀያሚ ከሆኑ ነገር ሊሰሩ ስለሚችሉ  መድኃኒቶች አዳኝ ብቻ ሳይሆኑ ገዳይም መሆን ስለሚችሉ እና የሚግቡት ማሂላ ስላላቸው ናቸው ይሄን ይመስላሉ 	3	2	3
8	ኢኮኖሚያዊ ፋይዳ ስላላቸው ጥቅሙን ሌሎች እንዳይጋሩ   መድኃኒቶች ከአስቀያሚ ነገሮች ሊሰሩ ስለሚችሉ ነው  የመድኃኒቶች ዋጋ እንዳይረክስ በማስብ 	2	3	3
25	ቀውሱን በፍጥነት ማስቆም  የቀውሱን መንስኤ ማወቅ  ተቋሙን ድርጅቱን  በቀውሱ ተመታውን ክፍል  መልሶ መገንባት	3	2	3
25	ቀውሱን በፍጥነት ለማስቆም ቀውሱ ያስከተላቸውን ጉዳቶች ለመቀነስና የመንግስት ወይም የተቋማትን ተአማኒነት መልሶ ለመገንባት 	3	3	3
25	ቀውሱ ለምን እቅድ ተከስተ መገምግምና ቶሎ እርምጃ መውሰድ እራስን ከዚያ ቀውስ ገምግሞ ቶሎ ከውድቀት እዲመለሱ የአረጋዋል 	1	0	1
25	ቀውሱን ማቅም አንድ ሀገር ወይም ተቋምን መልሱ መገምባት	2	1	2
25	ቀውሱን በፍጥነት ማስቆም  የቀውሱን መንስኤ መለየት  የመንግስትሰና የተቋሙን ተአማኒነት መልስ መገንባት	3	3	3
25	በቀውስ በፍጥነት ማቆም   የቀውሱነ መቀነስ  የድርጅቱ ዌም የመንግስት ስም  ህልውና እንደገና መገንባት	3	3	3
25	ቀውሱን በፍጥነት ማስቆም  ቀውሱ ያስከተለውን ጉዳት በአፋጣኝ መቀነስ  የድርጅቱን ተቋሙን መልሶ መገንባት ናቸው 	3	3	3
25	ቀውሱን ማስወገድ  ለቀውስ ወቅት ማቀድ እና በቀውስ ወቅት የሚደረግ ተግባቦት	1	1	1
25	ቀውሱን ማቆም መንስኤውን ማወቅ እና የመንግስትን ታአማኒነት መልሶ ማረጋገጥ	3	2	3
25	ቀውሱን በአፋጣኝ ማስወገድ በቀውሱ የተጠቁ ማህበረሰብ ያቀረበው ቀውስ ምክንያት መለየት ለቀውሱ ተጨባጭ ምላሽ መስጠት	3	3	3
25	ቀውሱን ማስቆም  የቀውሱን አጋጣሚ አስቀድሞ መከላከል  ቀድም መገኛትና ለምመለከተው ክፍል ሪፖርት ማድረግ 	2	3	3
25	ጥራት ያለው ጽሁፍ የይዘቱ ፋይዳ የመንግስት ወይም የተቋሙ ታማኝነት	0	1	1
25	ቀነ ገደብ ማወቅ መቼም አለመጠራጠር	0	0	0
25	ቀውስን በፍጥነት ማስቆም  ቀውስ የሚያስከትለው ጉዳይ ድርጅትና ተቋም መንግስት	3	2	3
25	ለተፈጠረው ቀውስ አፋጣኝ ምላሽ መስጠት የቀውሱን ችግር መለየት ቀውሱ ሚወቀስበት እቅድ ማቀድ ይኖብናል 	2	3	3
25	ቀውሱ ለደረሰበት አፋጣኝ ምላሽ መስጠት ለቀው መፈጠር የሆኑ ምክንያቶች መለየት ለመንግስት   ለተቃሙ ግንባታ መፍትሄ መፈለግ	3	3	3
25	ማሳወቅ  ማሳመን ለተግባር ማነሳሳት	0	0	0
25	ቀውሱ የተከሰተበትን ምክንያት ማወቅ ለችግሩ መፍተሄ ማፈላለግ  ቀውሱን በተቻለ መጠን እንድረግስ ማስቻል 	2	3	3
25	ቀውሱን ማስቆም የቀውሱን ችግር ለመፍታት የህግ ወይም የመንግስት አካል ያለው ድርሻ የቀውሱ መንስኤ ምን እንደሆነ ለማወቅ መሞከር	2	3	3
25	ቀውስን በፍጥነት ማቆም  በቀውሱን መንስኤ የተጎዱነት  ጉዳቱን  በአፋጣኝ መቀነስ ቀውሱ በመንግስት በተቋሙ ላይ የደረሰውን መፍትሄ መገንባት 	3	3	3
25	ቀውስን በፍጥነት ማስቆም ቀውሱ ያስከተለውን ጉዳት መቀነስ ለመንግስት ወይም ለድርጅቱ ተአማኒነት መመለስ	3	3	3
25	ስራውን ማቀድ የእቅድ ዝግጅት በእቅድ መሰረት ስራውን ማደከናወን ውጤቱን ገምግሞ ለቀጣይ ስራ መዘጋጃ	0	0	0
25	ቀውሱን በፍጥነት ማስቆም ቀውሱን ሊያስከትሉ የሚችሉ ነገሮችን መቀነስ የመንግስት ወይም የድርጅት ታአማኒነት መልስ መገንባት	3	1	2
25	ቀውስን በፍጥነት መቆም ቀውስ የሚመለከትው ጉዳት በፍጥነት መቆጣጠር የመንግስት የድርጅቱን ተማኒነት መገንባት	3	2	3
25	የቀውስ አጋጣሚዎችን መቀነስ ቀውሱን በተቻለ ፍጥነት መቆጣጠር በቀውሱ የተጎዳ ድርጅት  ተቋም  መልሶ መገንባት	3	3	3
25	ቀውሱን በፍጥነት ማስቆም በቀውሱ የደራሱ ችግሮችን በፍጥነት መቀነስ የመንግስት ወይም የድርጅቱን ተአማኒት መልሶ መገንባት	3	3	3
25	ህግ አስከባሪው ደንበኞቹን እድረጋጉ ማድረግ አመራሮቹ ቀውስን ለማረጋጋት መሞከር  ማረጋገት ቀውሱ የተነሳበትን ጉዳይ ማጣራት	2	3	3
25	ቀውሱን በፍጥነት ለማስቆም ቀውስ ያስከተለውን ችግር በአፋጣኝ መቀነስን የመንግስትነ ወይም የተቋሙን ተአማኒነት መልሶ መገንባትን	3	3	3
25	ቀውሱን በፍጥነት ማስቆም ቀውሱ እንዲፈጠር ያደርገውን ጉዳይ በፍጥነት መቀነስ ለመንግስት  ለተቋሙ ተአማኒነት እንዲኖረው መልስ መገንባት	3	3	3
25	ከፍተኛ መሆን አለበት ችግሮች ለመቅረፍ ጥረት ማድረግ	0	0	0
25	ቀውስን ማቆም ቀውሱን መቀነስ የአመራር ስራ ማስጠበቅ የማስተባበያ ስራ መስራት	3	3	3
25	ማቀድ እቅዱን መስራት ወደ ተግባር መግባት ውጤቱን ግምግሞ ለቀጣይ ስራ መዘጋጀት	0	1	1
25	ሰዎችን ማሳመን ሰዎች መንገር እና መተግባር ናቸው 	0	1	1
25	ለቀውሱ ለማርገብ መፍትሄ መፈለግ ለተፈጠረው ጉዳት አስፈላጊውን እርዳታ ማድረግ የድርጅቱን ወይም የተቋሙን ስም እና ዝና መስተባበር ማምጣት	3	3	3
25	ጥራት ያለው ጽሁፍ መላክ የዜና ፋይዳ ያለው የይዘት ፋይዳ የሌለው	0	0	0
25	የመንግስት ወይም የተቋሙ ታማኝነት ማጋገጥ ቀውስን በአፋጣኝ ማቆም ለተፈጠረው ቀውስ የህብረተሰብ ድርሻ ማስተዋወቅ	2	1	2
25	ቀውስን ማስወገድ ተጨባጭነት	1	2	2
25	ቀውሱን ማቆም ቀውሱን የምያስከትለውን ምክንያት መቀነስ የመንግስት ወይም ለተቋሙ እንደገና	3	3	3
25	ሚዲያን በተመለከተ የህዝብ ግንኙተን ሚያን ሲያከብሩ የሚገቡ ነጥቦች ሲሆን  የፕሬስ ኪት ማዘጋጀት እራሱን ማስተዋወቅ ውጤት ናቸው በማለት ይታወቃል	0	0	0
25	ቀውስን በፍጥነት እንዲበርድ ማድረግ የመንግስት ወይም የታተሙ ታማኝነት መግንባት ለቀውሱ አፋጣኝ ምላሽ መስጠት መፈለግ	3	2	3
25	የማሳወቅ የማሳመን ለተግባር የማሳየት	0	1	1
25	ቀውስን በፍጥነት ማሳወቅ የቀውስን ጉዳት በአፋጣኝ መቀነስ የመንግስት ተአማኒተን መልሶ መገንገባት	3	3	3
25	ከቁጥጥር ውጪ መውጣት የተሞላ መረጃ ማግኝ መልዕክቱ እሰፋ መሄድ	0	0	0
25	ቀውሱን በፍጥነት ማስቆም ቀውሱን በፍጥነት መቀነስ ቀውሱን ተከታትል እንዲጠፍ ማድረግ	2	3	3
25	ቀውስን ማስቆም በቀውሱ ወቅት የሚታየው ችግር በፍጥነት ማስቆም የድርጅቱን ወይም የተቋሙን ተአማኒነት መልስ መገንባት	3	3	3
26	ሰፉ መልዕክት ለሰፊ አድማጭ በሚሊዮን ለሚቆጠሩ ማህበረሰቦች በአጭር ጊዜ ውስጥ ማስተላላፍ ይችላል  ወቅታዊና ሳቢነት ያላቸውን መልዕክቶች ለተደራሹ ማህበረሰብ በየጊዜው ያደርሳል  ተደራሹ ማህበረሰብ የሚጠቅምና ትምህርት ሰጪ የሆኑ መልዕክቶችን እንዲያገኝ ያደርጋል 	4	3	4
26	ከድርጅቱና ከማህበረሰቡ ጋር ያለውን ግንኙነት ያጠናክራል  ድርጅቱ  ተቋሙ የሚያቀርባቸውን አገልግሎቶ በቀላሉ ሊያሳውቃቸው ይችልበታል  ለደራሹ ወቅታዊ የሆኑ መረጃዎችን ያስተላልፉላቸዋል 	4	4	4
26	ስራውን ለህዝብ ያስተዋውቅለታል  በህዝብ ዘንድ ተቀባይነት እንዲያገኝ ያደርገዋል  ከህዝብ ጋር ያውን ግንኙነት ያጠናክርለታል  የህግ ለህዝብ የሚያደርገው ነገር ጠንካራ ጎንን ያበረክታል 	4	3	4
26	ሚዲያ ለህዝብ ግንኙት ስራ አስፈላጊ ከሆነ ነገሮች ውስጥ ትልቅ ቦታን ይይዛል  ማለትም የህዝብ ግንኙነት ስራ የሚወክለውን ተቋም  ሀገርን ጤንነትና መልካም ገጽታን ጠብቆ መኖር ነው  ስለዚህ ይህን ጉዳይ ከተቋም ወይም ከሀገር ችግር ከመከሰቱም ሆነ ከመሰከሰቱ በፊት ማህበረሰቡን ወይም ደንበኞችን ሚዲያን በመጠቀም የማሳወቅ  የማሳመን እና የተለያዩ የህዝብ አስተያየትን የሚቀበልበትና መልክት የሚያስተላለፉት መንገድ ነው 	2	3	3
